0,20190101,서귀포시,대륜동,남,70대,9382,492,3777
1,20190101,서귀포시,대륜동,남,10대,15633,207,12746
2,20190101,서귀포시,표선면,남,10대,8897,599,8540
3,20190101,서귀포시,표선면,남,20대,10085,1632,11324
4,20190101,서귀포시,표선면,여,20대,6836,615,9570
5,20190101,서귀포시,대륜동,남,30대,24517,2327,14051
6,20190101,제주시,이도2동,여,30대,79102,4997,27951
7,20190101,제주시,이도2동,여,20대,73083,7901,44143
8,20190101,서귀포시,표선면,여,40대,16159,1652,15266
9,20190101,서귀포시,표선면,여,10세미만,6028,246,7825
10,20190101,서귀포시,효돈동,여,30대,4813,551,3089
11,20190101,제주시,이도2동,여,40대,111098,6518,34768
12,20190101,제주시,애월읍,남,30대,49609,4873,40329
13,20190101,서귀포시,효돈동,남,10대,5107,157,2326
14,20190101,서귀포시,효돈동,남,20대,3346,490,2502
15,20190101,제주시,애월읍,여,10세미만,40917,1090,22776
16,20190101,서귀포시,송산동,여,10대,1383,0,2191
17,20190101,서귀포시,송산동,남,10대,2873,9,2122
18,20190101,서귀포시,송산동,여,30대,1389,63,2566
19,20190101,제주시,오라동,남,30대,18513,1782,18819
20,20190101,제주시,추자면,남,80대이상,968,0,255
21,20190101,서귀포시,서홍동,여,30대,7343,409,5140
22,20190101,서귀포시,서홍동,남,30대,5885,465,7627
23,20190101,제주시,일도1동,남,70대,993,265,1199
24,20190101,서귀포시,서홍동,남,70대,2682,88,2115
25,20190101,서귀포시,서홍동,여,80대이상,2216,151,1148
26,20190101,제주시,오라동,여,10세미만,27556,320,11598
27,20190101,서귀포시,서홍동,남,10대,9421,309,4860
28,20190101,제주시,일도1동,여,30대,2111,235,3745
29,20190101,제주시,한림읍,여,10세미만,16017,378,7072
30,20190101,제주시,한림읍,여,70대,14561,487,3554
31,20190101,제주시,한림읍,남,70대,16040,524,3717
32,20190101,서귀포시,중앙동,남,10세미만,1938,584,5262
33,20190101,서귀포시,동홍동,남,70대,10043,287,3966
34,20190101,서귀포시,중앙동,여,50대,5845,1312,7360
35,20190101,서귀포시,동홍동,남,10대,32821,3829,9314
36,20190101,서귀포시,동홍동,남,50대,36805,2249,15379
37,20190101,서귀포시,중앙동,남,10대,2619,682,6181
38,20190101,서귀포시,동홍동,남,60대,19017,1652,9121
