0,20181001,서귀포시,대륜동,여,10대,14720,5122,5379
1,20181001,서귀포시,대륜동,남,20대,10843,1743,12279
2,20181001,서귀포시,대륜동,여,50대,21663,2274,11738
3,20181001,서귀포시,대륜동,여,60대,16439,823,8483
4,20181001,서귀포시,표선면,여,80대이상,5198,0,1857
5,20181001,제주시,이도2동,남,40대,91768,19900,47091
6,20181001,서귀포시,표선면,남,30대,12446,1688,12126
7,20181001,제주시,이도2동,여,30대,81429,13678,32173
8,20181001,제주시,이도2동,남,60대,51270,4613,25184
9,20181001,서귀포시,표선면,여,60대,14651,740,5733
10,20181001,서귀포시,표선면,여,10세미만,5793,972,1791
11,20181001,서귀포시,효돈동,남,80대이상,1877,23,357
12,20181001,제주시,이도2동,여,10대,86608,23824,31859
13,20181001,서귀포시,효돈동,남,20대,2539,293,1227
14,20181001,제주시,애월읍,여,10세미만,39647,3987,13779
15,20181001,제주시,애월읍,여,60대,37621,2755,17429
16,20181001,제주시,애월읍,여,40대,66070,8044,31610
17,20181001,제주시,애월읍,여,80대이상,18781,1015,6650
18,20181001,제주시,애월읍,남,80대이상,7983,505,3374
19,20181001,서귀포시,효돈동,남,70대,3920,61,934
20,20181001,서귀포시,송산동,여,40대,3037,367,2600
21,20181001,제주시,추자면,여,10세미만,288,0,210
22,20181001,서귀포시,송산동,여,80대이상,1630,0,559
23,20181001,서귀포시,송산동,여,60대,2572,83,1799
24,20181001,제주시,추자면,남,80대이상,915,0,184
25,20181001,제주시,추자면,여,10대,324,0,238
26,20181001,제주시,추자면,남,30대,872,224,1459
27,20181001,서귀포시,서홍동,여,20대,4966,518,2410
28,20181001,제주시,일도1동,여,40대,1875,1209,5120
29,20181001,서귀포시,서홍동,여,40대,11856,870,5461
30,20181001,서귀포시,서홍동,남,60대,4893,653,3320
31,20181001,제주시,오라동,여,50대,19823,2775,20730
32,20181001,제주시,일도1동,남,70대,1320,89,2007
33,20181001,제주시,일도1동,여,70대,1739,168,1962
34,20181001,제주시,일도1동,남,10대,759,81,2208
35,20181001,제주시,일도1동,여,10대,783,216,1949
36,20181001,제주시,오라동,남,10세미만,20254,948,7203
37,20181001,제주시,오라동,남,60대,14099,1592,15356
38,20181001,서귀포시,중앙동,남,50대,4316,1344,9993
39,20181001,제주시,일도1동,남,20대,1208,524,3384
40,20181001,제주시,한림읍,남,30대,30227,4831,14903
41,20181001,제주시,한림읍,여,50대,34304,3357,11908
42,20181001,서귀포시,영천동,여,10세미만,3608,4030,2543
43,20181001,서귀포시,영천동,여,40대,6098,1788,5202
44,20181001,서귀포시,영천동,남,30대,3327,1374,5230
45,20181001,서귀포시,동홍동,남,80대이상,2504,117,1208
46,20181001,제주시,건입동,남,40대,12046,3166,14486
47,20181001,서귀포시,동홍동,여,10세미만,21458,1988,5389
48,20181001,제주시,한림읍,남,10세미만,19517,5004,7456
49,20181001,제주시,한림읍,남,10대,23448,5856,8759
50,20181001,서귀포시,중앙동,남,20대,1182,506,4845
51,20181001,서귀포시,동홍동,남,10대,37578,8113,7514
52,20181001,서귀포시,동홍동,남,20대,10528,1873,6578
53,20181001,서귀포시,영천동,남,10대,3606,1191,2693
54,20181001,제주시,건입동,여,10세미만,7413,1039,5177
55,20181001,제주시,일도2동,남,10세미만,29581,1555,9063
